State,City,pop,crime
CALIFORNIA,Foster City,"31,680",22
CALIFORNIA,Fountain Valley,"54,975",98
CALIFORNIA,Fowler,"7,458",38
CALIFORNIA,Fremont,"224,820",440
CALIFORNIA,Fresno,"546,722","4,021"
CALIFORNIA,Fullerton,"137,942",628
CALIFORNIA,Galt,"25,806",106
CALIFORNIA,Gardena,"57,584",405
CALIFORNIA,Garden Grove,"167,041",462
CALIFORNIA,Gilroy,"57,877",267
CALIFORNIA,Glendale,"184,180",529
CALIFORNIA,Glendora,"49,136",83
CALIFORNIA,Goleta,"32,632",67
CALIFORNIA,Gonzales,"8,226",33
CALIFORNIA,Grand Terrace,"12,868",34
CALIFORNIA,Grass Valley,"14,070",76
CALIFORNIA,Greenfield,"21,230",134
CALIFORNIA,Gridley,"7,231",32
CALIFORNIA,Grover Beach,"12,496",40
CALIFORNIA,Guadalupe,"8,762",8
CALIFORNIA,Gustine,"6,086",14
CALIFORNIA,Hanford,"60,208",291
CALIFORNIA,Hawaiian Gardens,"13,172",97
CALIFORNIA,Hawthorne,"81,941",596
CALIFORNIA,Hayward,"153,419",732
CALIFORNIA,Healdsburg,"11,068",39
CALIFORNIA,Hemet,"93,212",396
CALIFORNIA,Hercules,"26,739",45
CALIFORNIA,Hermosa Beach,"18,312",72
CALIFORNIA,Hesperia,"100,850",524
CALIFORNIA,Hidden Hills,"1,667",2
CALIFORNIA,Highland,"55,936",299
CALIFORNIA,Hillsborough,"10,728",10
CALIFORNIA,Hollister,"45,626",152
CALIFORNIA,Holtville,"5,541",2
CALIFORNIA,Hughson,"7,747",13
CALIFORNIA,Huntington Beach,"190,081",394
CALIFORNIA,Huntington Park,"51,054",353
CALIFORNIA,Huron,"6,368",49
CALIFORNIA,Imperial,"21,980",17
CALIFORNIA,Imperial Beach,"25,247",136
CALIFORNIA,Indian Wells,"4,889",10
CALIFORNIA,Industry,254,93
CALIFORNIA,Inglewood,"101,399",684
CALIFORNIA,Ione,"5,531",16
CALIFORNIA,Irvine,"316,764",266
CALIFORNIA,Irwindale,"1,414",33
CALIFORNIA,Isleton,770,7
CALIFORNIA,Jackson,"5,177",25
CALIFORNIA,Jurupa Valley,"107,986",199
CALIFORNIA,Kensington,"5,398",6
CALIFORNIA,Kerman,"17,657",58
CALIFORNIA,King City,"14,112",41
CALIFORNIA,Kingsburg,"13,218",22
CALIFORNIA,La Canada Flintridge,"19,229",17
CALIFORNIA,Lafayette,"24,934",20
CALIFORNIA,Laguna Beach,"22,115",37
CALIFORNIA,Laguna Hills,"29,895",70
CALIFORNIA,Laguna Niguel,"62,363",79
CALIFORNIA,Laguna Woods,"16,797",10
CALIFORNIA,La Habra,"60,335",219
CALIFORNIA,La Habra Heights,"5,273",9
CALIFORNIA,Lake Elsinore,"73,871",128
CALIFORNIA,Lake Forest,"85,811",125
CALIFORNIA,Lakeport,"5,170",61
CALIFORNIA,Lake Shastina,"2,547",5
CALIFORNIA,Lakewood,"76,818",348
CALIFORNIA,La Mesa,"60,352",251
CALIFORNIA,La Mirada,"44,755",77
CALIFORNIA,Lancaster,"164,012","1,369"
CALIFORNIA,La Palma,"14,856",31
CALIFORNIA,La Puente,"36,056",148
CALIFORNIA,La Quinta,"39,536",70
CALIFORNIA,Lathrop,"44,277",134
CALIFORNIA,La Verne,"29,391",58
CALIFORNIA,Lawndale,"29,647",176
CALIFORNIA,Lemon Grove,"27,559",122
CALIFORNIA,Lemoore,"26,707",110
CALIFORNIA,Lincoln,"56,152",54
CALIFORNIA,Lindsay,"12,449",56
CALIFORNIA,Livermore,"81,316",191
CALIFORNIA,Livingston,"14,786",55
CALIFORNIA,Loma Linda,"25,186",86
CALIFORNIA,Lomita,"19,433",69
CALIFORNIA,Lompoc,"42,607",213
CALIFORNIA,Long Beach,"444,232","3,005"
CALIFORNIA,Los Alamitos,"11,945",42
CALIFORNIA,Los Altos,"29,551",23
CALIFORNIA,Los Altos Hills,"8,092",4
CALIFORNIA,Los Angeles2,"3,796,352","27,656"
CALIFORNIA,Los Banos,"49,549",106
CALIFORNIA,Los Gatos,"31,828",47
CALIFORNIA,Lynwood,"62,089",565
CALIFORNIA,Madera,"68,607",270
CALIFORNIA,Malibu,"10,164",65
CALIFORNIA,Mammoth Lakes,"7,171",37
CALIFORNIA,Manhattan Beach,"32,724",49
CALIFORNIA,Manteca,"93,538",325
CALIFORNIA,Marina,"23,021",67
CALIFORNIA,Martinez,"36,132",100
CALIFORNIA,Marysville,"12,616",94
CALIFORNIA,Maywood,"23,432",135
CALIFORNIA,McFarland,"14,008",59
CALIFORNIA,Mendota,"12,511",86
CALIFORNIA,Menifee,"117,055",214
CALIFORNIA,Menlo Park,"31,052",71
CALIFORNIA,Merced,"96,077",754
CALIFORNIA,Mill Valley,"13,658",13
CALIFORNIA,Milpitas,"76,523",240
CALIFORNIA,Mission Viejo,"89,699",89
CALIFORNIA,Modesto,"218,990","1,436"
CALIFORNIA,Monrovia,"36,365",115
CALIFORNIA,Montague,"1,169",7
CALIFORNIA,Montclair,"37,414",241
CALIFORNIA,Montebello,"59,231",293
CALIFORNIA,Monterey,"28,792",110
CALIFORNIA,Monterey Park,"56,904",156
CALIFORNIA,Monte Sereno,"3,455",3
CALIFORNIA,Moorpark,"35,312",35
CALIFORNIA,Moraga,"16,438",15
CALIFORNIA,Moreno Valley,"213,581",582
CALIFORNIA,Morgan Hill,"44,083",86
CALIFORNIA,Morro Bay,"10,532",31
CALIFORNIA,Mountain View,"81,461",250
CALIFORNIA,Mount Shasta,"3,166",22
CALIFORNIA,Murrieta,"112,125",206
CALIFORNIA,Napa,"76,888",222
CALIFORNIA,National City,"54,915",382
CALIFORNIA,Needles,"4,790",44
CALIFORNIA,Nevada City,"3,250",57
CALIFORNIA,Newark,"46,736",178
CALIFORNIA,Newman,"12,146",14
CALIFORNIA,Newport Beach,"81,811",206
CALIFORNIA,Norco,"25,405",37
CALIFORNIA,Norwalk,"96,677",362
CALIFORNIA,Novato,"51,258",130
CALIFORNIA,Oakdale,"22,988",91
CALIFORNIA,Oakland,"435,042","8,376"
CALIFORNIA,Oakley,"46,548",68
CALIFORNIA,Oceanside,"168,725",774
CALIFORNIA,Ojai,"7,412",20
CALIFORNIA,Ontario,"184,763",503
CALIFORNIA,Orange,"137,970",312
CALIFORNIA,Orange Cove,"9,448",29
CALIFORNIA,Orinda,"19,314",11
CALIFORNIA,Orland,"8,068",23
CALIFORNIA,Oroville,"19,270",189
CALIFORNIA,Oxnard,"197,361","1,177"
CALIFORNIA,Pacifica,"35,759",52
CALIFORNIA,Pacific Grove,"14,649",21
CALIFORNIA,Palmdale,"158,983",876
CALIFORNIA,Palm Desert,"52,205",169
CALIFORNIA,Palm Springs,"45,406",274
CALIFORNIA,Palo Alto,"65,079",138
CALIFORNIA,Palos Verdes Estates,"12,432",3
CALIFORNIA,Paradise,"9,809",28
CALIFORNIA,Paramount,"50,265",275
CALIFORNIA,Parlier,"14,377",129
CALIFORNIA,Pasadena,"131,966",634
CALIFORNIA,Paso Robles,"31,018",113
CALIFORNIA,Patterson,"25,491",70
CALIFORNIA,Perris,"81,203",266
CALIFORNIA,Petaluma,"58,493",159
CALIFORNIA,Pico Rivera,"58,318",273
CALIFORNIA,Piedmont,"10,435",7
CALIFORNIA,Pinole,"18,310",74
CALIFORNIA,Pismo Beach,"7,910",29
CALIFORNIA,Pittsburg,"75,621",348
CALIFORNIA,Placentia,"52,034",186
CALIFORNIA,Placerville,"10,632",62
CALIFORNIA,Pleasant Hill,"33,539",79
CALIFORNIA,Pleasanton,"73,054",84
CALIFORNIA,Pomona,"143,726","1,029"
CALIFORNIA,Porterville,"62,891",242
CALIFORNIA,Port Hueneme,"20,969",107
CALIFORNIA,Poway,"47,808",64
CALIFORNIA,Rancho Cordova,"83,622",356
CALIFORNIA,Rancho Cucamonga,"174,313",512
CALIFORNIA,Rancho Mirage,"18,056",34
CALIFORNIA,Rancho Palos Verdes,"39,289",36
CALIFORNIA,Rancho Santa Margarita,"45,633",37
CALIFORNIA,Red Bluff,"14,329",183
CALIFORNIA,Redding,"92,468",599
CALIFORNIA,Redlands,"72,331",216
CALIFORNIA,Redondo Beach,"66,593",166
CALIFORNIA,Redwood City,"80,060",378
CALIFORNIA,Reedley,"26,201",148
CALIFORNIA,Rialto,"103,164",662
CALIFORNIA,Richmond,"113,418","1,047"
CALIFORNIA,Ridgecrest,"28,110",190
CALIFORNIA,Rio Dell,"3,283",12
CALIFORNIA,Rio Vista,"10,191",25
CALIFORNIA,Ripon,"16,053",27
CALIFORNIA,Riverbank,"25,043",41
CALIFORNIA,Riverside,"320,148","1,888"
CALIFORNIA,Rocklin,"74,048",122
CALIFORNIA,Rohnert Park,"44,573",115
CALIFORNIA,Rolling Hills,"1,615",0
CALIFORNIA,Rolling Hills Estates,"7,958",8
CALIFORNIA,Rosemead,"48,740",172
CALIFORNIA,Roseville,"162,841",357
CALIFORNIA,Ross,"2,273",2
CALIFORNIA,Sacramento,"526,670","3,976"
CALIFORNIA,Salinas,"158,233",830
CALIFORNIA,San Bernardino,"224,283","2,012"
CALIFORNIA,San Bruno,"40,553",104
CALIFORNIA,San Clemente,"61,692",113
CALIFORNIA,Sand City,329,6
CALIFORNIA,San Diego,"1,389,024","5,726"
CALIFORNIA,San Dimas,"32,560",92
CALIFORNIA,San Fernando,"23,173",84
CALIFORNIA,San Francisco,"802,856","4,789"
CALIFORNIA,San Gabriel,"37,172",68
CALIFORNIA,Sanger,"26,245",127
CALIFORNIA,San Jacinto,"55,863",142
CALIFORNIA,San Jose,"956,840","5,806"
CALIFORNIA,San Juan Capistrano,"34,620",57
CALIFORNIA,San Leandro,"84,200",462
CALIFORNIA,San Luis Obispo,"49,948",212
CALIFORNIA,San Marcos,"93,974",209
CALIFORNIA,San Marino,"11,816",4
CALIFORNIA,San Mateo,"99,929",243
CALIFORNIA,San Pablo,"30,974",194
CALIFORNIA,San Rafael,"59,037",330
CALIFORNIA,San Ramon,"84,452",73
CALIFORNIA,Santa Ana,"310,304","1,530"
CALIFORNIA,Santa Barbara,"85,758",556
CALIFORNIA,Santa Clara,"131,901",240
CALIFORNIA,Santa Clarita,"221,303",366
CALIFORNIA,Santa Cruz,"61,346",376
CALIFORNIA,Santa Fe Springs,"20,534",186
CALIFORNIA,Santa Maria,"110,056",727
CALIFORNIA,Santa Monica,"88,948",692
CALIFORNIA,Santa Paula,"32,139",105
CALIFORNIA,Santa Rosa,"175,147",600
CALIFORNIA,Santee,"59,351",151
CALIFORNIA,Saratoga,"29,185",26
CALIFORNIA,Sausalito,"6,945",5
CALIFORNIA,Scotts Valley,"11,765",36
CALIFORNIA,Seal Beach,"24,079",116
CALIFORNIA,Seaside,"30,985",159
CALIFORNIA,Sebastopol,"7,336",31
CALIFORNIA,Selma,"24,399",140
CALIFORNIA,Shafter,"22,570",63
CALIFORNIA,Sierra Madre,"10,544",22
CALIFORNIA,Signal Hill,"11,068",101
CALIFORNIA,Simi Valley,"124,707",161
CALIFORNIA,Solana Beach,"12,592",13
CALIFORNIA,Soledad,"23,708",61
CALIFORNIA,Solvang,"5,923",4
CALIFORNIA,Sonoma,"10,583",19
CALIFORNIA,Sonora,"4,889",45
CALIFORNIA,South El Monte,"18,861",88
CALIFORNIA,South Gate,"89,223",469
CALIFORNIA,South Lake Tahoe,"21,005",165
CALIFORNIA,South Pasadena,"25,228",53
CALIFORNIA,South San Francisco,"62,229",187
CALIFORNIA,Stallion Springs,"2,629",6
CALIFORNIA,Stanton,"39,059",200
CALIFORNIA,St. Helena,"5,224",9
CALIFORNIA,Stockton,"319,069","3,656"
CALIFORNIA,Suisun City,"28,502",111
CALIFORNIA,Sunnyvale,"150,893",369
CALIFORNIA,Susanville,"11,646",80
CALIFORNIA,Sutter Creek,"2,739",5
CALIFORNIA,Taft,"6,801",32
CALIFORNIA,Tehachapi,"10,275",59
CALIFORNIA,Temecula,"110,880",168
CALIFORNIA,Temple City,"34,359",76
CALIFORNIA,Thousand Oaks,"122,363",125
CALIFORNIA,Tiburon,"8,751",4
CALIFORNIA,Torrance,"136,899",426
CALIFORNIA,Tracy,"99,519",300
CALIFORNIA,Truckee,"17,132",64
CALIFORNIA,Tulare,"71,689",410
CALIFORNIA,Tulelake,856,0
CALIFORNIA,Turlock,"71,886",342
CALIFORNIA,Tustin,"76,985",163
CALIFORNIA,Twentynine Palms,"28,976",121
CALIFORNIA,Ukiah,"15,915",88
CALIFORNIA,Union City,"63,976",261
CALIFORNIA,Upland,"78,584",291
CALIFORNIA,Vacaville,"102,672",301
CALIFORNIA,Vallejo,"121,795",901
CALIFORNIA,Ventura,"108,543",446
CALIFORNIA,Vernon,205,51
CALIFORNIA,Victorville,"140,309","1,425"
CALIFORNIA,Villa Park,"5,611",2
CALIFORNIA,Visalia,"146,090",636
CALIFORNIA,Vista,"98,290",311
CALIFORNIA,Walnut,"26,702",34
CALIFORNIA,Walnut Creek,"68,808",193
CALIFORNIA,Waterford,"9,387",17
CALIFORNIA,Watsonville,"50,340",201
CALIFORNIA,Weed,"2,487",18
CALIFORNIA,West Covina,"104,467",250
CALIFORNIA,West Hollywood,"33,928",300
CALIFORNIA,Westlake Village,"7,437",11
CALIFORNIA,Westminster,"88,026",384
CALIFORNIA,Westmorland,"1,970",6
CALIFORNIA,West Sacramento,"56,536",166
CALIFORNIA,Wheatland,"4,130",6
CALIFORNIA,Whittier,"83,186",408
CALIFORNIA,Wildomar,"37,145",38
CALIFORNIA,Williams,"5,642",35
CALIFORNIA,Willits,"4,799",8
CALIFORNIA,Windsor,"25,660",60
CALIFORNIA,Winters,"7,869",7
CALIFORNIA,Woodlake,"7,970",38
CALIFORNIA,Woodland,"61,177",168
CALIFORNIA,Yorba Linda,"65,469",61
CALIFORNIA,Yountville,"3,332",3
CALIFORNIA,Yreka,"7,813",55
CALIFORNIA,Yuba City,"68,200",289
CALIFORNIA,Yucaipa,"53,735",188
CALIFORNIA,Yucca Valley,"21,630",131
COLORADO,Alamosa,"9,906",97
COLORADO,Arvada,"120,456",344
COLORADO,Aspen,"6,489",9
COLORADO,Ault,"2,978",7
COLORADO,Aurora,"397,852","3,771"
COLORADO,Avon,"5,896",25
COLORADO,Basalt,"4,012",7
COLORADO,Bayfield,"2,883",0
COLORADO,Black Hawk,128,20
COLORADO,Blue River,844,0
COLORADO,Boulder,"105,195",339
COLORADO,Bow Mar,814,0
COLORADO,Breckenridge,"4,902",16
COLORADO,Brighton,"43,231",204
COLORADO,Broomfield,"78,294",116
COLORADO,Buena Vista,"3,155",3
COLORADO,Burlington,"3,116",13
COLORADO,Calhan,716,3
COLORADO,Carbondale,"6,795",9
COLORADO,Castle Rock,"84,098",30
COLORADO,Cedaredge,"2,452",0
COLORADO,Centennial,"106,454",184
COLORADO,Center,"1,922",2
COLORADO,Cherry Hills Village,"6,222",3
COLORADO,Colorado Springs,"491,474","3,517"
COLORADO,Columbine Valley,"1,740",2
COLORADO,Commerce City,"70,170",555
COLORADO,Cortez,"9,120",42
COLORADO,Craig,"9,052",42
COLORADO,Crested Butte,"1,660",2
COLORADO,Cripple Creek,"1,105",0
COLORADO,Dacono,"6,679",8
COLORADO,Del Norte,"1,399",0
COLORADO,Delta,"9,785",18
COLORADO,Denver,"722,031","7,170"
COLORADO,Dillon,"1,000",3
COLORADO,Eagle,"7,354",5
COLORADO,Eaton,"5,828",3
COLORADO,Edgewater,"4,842",15
COLORADO,Elizabeth,"2,798",0
COLORADO,Englewood,"34,496",226
COLORADO,Erie,"37,055",11
COLORADO,Estes Park,"5,799",13
COLORADO,Evans,"22,341",83
COLORADO,Fairplay,740,6
COLORADO,Firestone,"19,282",27
COLORADO,Florence,"3,869",15
COLORADO,Fort Collins,"170,509",465
COLORADO,Fort Lupton,"9,984",27
COLORADO,Fort Morgan,"11,567",33
COLORADO,Fountain,"28,037",135
COLORADO,Fraser/Winter Park,"2,665",17
COLORADO,Frederick,"18,791",16
COLORADO,Frisco,"2,711",5
COLORADO,Fruita,"13,949",2
COLORADO,Garden City,249,5
COLORADO,Glendale,"4,397",100
COLORADO,Glenwood Springs,"10,334",32
COLORADO,Golden,"20,193",25
COLORADO,Granby,"2,316",3
COLORADO,Grand Junction,"70,686",386
COLORADO,Greeley,"113,757",763
COLORADO,Green Mountain Falls,597,0
COLORADO,Greenwood Village,"15,060",59
COLORADO,Gunnison,"6,897",27
COLORADO,Gypsum,"9,101",9
COLORADO,Haxtun,965,1
COLORADO,Hayden,"1,915",3
COLORADO,Holyoke,"2,279",0
COLORADO,Hotchkiss,945,2
COLORADO,Hudson,"1,606",2
COLORADO,Hugo,771,0
COLORADO,Idaho Springs,"1,678",8
COLORADO,Johnstown,"20,284",36
COLORADO,Keenesburg,"2,435",7
COLORADO,Kersey,"1,485",0
COLORADO,Kremmling,"1,424",6
COLORADO,Lafayette,"30,442",83
COLORADO,La Junta,"6,942",35
COLORADO,Lakeside,16,8
COLORADO,Lakewood,"155,868","1,227"
COLORADO,Lamar,"7,468",0
COLORADO,La Salle,"2,282",2
COLORADO,Leadville,"2,630",1
COLORADO,Limon,"1,992",5
COLORADO,Littleton,"44,076",94
COLORADO,Lochbuie,"8,382",17
COLORADO,Lone Tree,"13,992",61
COLORADO,Longmont,"98,446",462
COLORADO,Louisville,"20,136",26
COLORADO,Loveland,"80,374",253
COLORADO,Manitou Springs,"4,540",6
COLORADO,Mead,"7,124",11
COLORADO,Meeker,"2,367",3
COLORADO,Milliken,"9,303",0
COLORADO,Monte Vista,"4,011",18
COLORADO,Montrose,"21,661",51
COLORADO,Monument,"12,701",18
COLORADO,Mountain View,513,1
COLORADO,Mountain Village,"1,220",1
COLORADO,Mount Crested Butte,969,1
COLORADO,New Castle,"4,851",6
COLORADO,Northglenn,"38,210",165
COLORADO,Ouray,927,0
COLORADO,Pagosa Springs,"1,828",11
COLORADO,Palisade,"2,613",4
COLORADO,Palmer Lake,"2,563",4
COLORADO,Paonia,"1,462",1
COLORADO,Parachute,"1,355",4
COLORADO,Parker,"64,088",134
COLORADO,Platteville,"3,894",3
COLORADO,Pueblo,"110,805","1,578"
COLORADO,Rangely,"2,281",7
COLORADO,Rifle,"10,607",32
COLORADO,Rocky Ford,"3,803",5
COLORADO,Salida,"5,968",11
COLORADO,Severance,"11,997",14
COLORADO,Sheridan,"5,844",54
COLORADO,Silverthorne,"5,113",4
COLORADO,Snowmass Village,"2,984",0
COLORADO,South Fork,505,2
COLORADO,Springfield,"1,280",1
COLORADO,Steamboat Springs,"13,606",44
COLORADO,Sterling,"12,806",51
COLORADO,Telluride,"2,493",0
COLORADO,Thornton,"145,847",399
COLORADO,Timnath,"11,404",6
COLORADO,Trinidad,"8,176",63
COLORADO,Vail,"4,426",12
COLORADO,Westminster,"114,310",347
COLORADO,Wheat Ridge,"31,615",152
COLORADO,Windsor,"43,050",20
COLORADO,Woodland Park,"7,857",10
COLORADO,Wray,"2,309",1
CONNECTICUT,Ansonia,"19,049",13
CONNECTICUT,Avon,"18,886",4
CONNECTICUT,Berlin,"20,529",19
CONNECTICUT,Bethel,"20,799",2
CONNECTICUT,Bloomfield,"22,032",24
CONNECTICUT,Branford,"28,000",13
CONNECTICUT,Bridgeport,"148,132",582
CONNECTICUT,Bristol,"61,895",36
CONNECTICUT,Brookfield,"17,496",10
CONNECTICUT,Canton,"10,166",4
CONNECTICUT,Cheshire,"29,399",4
CONNECTICUT,Clinton,"13,481",10
CONNECTICUT,Coventry,"12,338",10
CONNECTICUT,Cromwell,"14,411",12
CONNECTICUT,Danbury,"86,257",226
CONNECTICUT,Darien,"22,216",7
CONNECTICUT,Derby,"12,437",39
CONNECTICUT,East Hampton,"13,090",3
CONNECTICUT,East Hartford,"50,584",45
CONNECTICUT,East Haven,"27,447",27
CONNECTICUT,East Lyme,"19,094",2
CONNECTICUT,Easton,"7,652",0
CONNECTICUT,East Windsor,"11,179",7
CONNECTICUT,Enfield,"40,659",66
CONNECTICUT,Fairfield,"64,098",15
CONNECTICUT,Farmington,"26,852",6
CONNECTICUT,Glastonbury,"35,249",10
CONNECTICUT,Granby,"11,371",3
CONNECTICUT,Greenwich,"63,651",6
CONNECTICUT,Groton,"9,282",18
CONNECTICUT,Groton Long Point,517,0
CONNECTICUT,Groton Town,"27,927",26
CONNECTICUT,Guilford,"22,021",6
CONNECTICUT,Hamden,"59,908",258
CONNECTICUT,Hartford,"119,626",617
CONNECTICUT,Ledyard,"15,483",9
CONNECTICUT,Madison,"17,458",3
CONNECTICUT,Manchester,"59,378",79
CONNECTICUT,Meriden,"59,943",77
CONNECTICUT,Middlebury,"8,057",2
CONNECTICUT,Middletown,"48,331",30
CONNECTICUT,Milford,"53,065",62
CONNECTICUT,Monroe,"18,852",4
CONNECTICUT,Montville,"17,730",4
CONNECTICUT,Naugatuck,"31,930",16
CONNECTICUT,New Britain,"74,528",314
CONNECTICUT,New Canaan,"20,973",2
CONNECTICUT,New Haven,"137,243",734
CONNECTICUT,Newington,"31,504",24
CONNECTICUT,New London,"27,848",56
CONNECTICUT,New Milford,"28,377",8
CONNECTICUT,Newtown,"27,890",5
CONNECTICUT,North Branford,"13,385",2
CONNECTICUT,North Haven,"24,340",9
CONNECTICUT,Norwalk,"92,987",79
CONNECTICUT,Norwich,"39,832",82
CONNECTICUT,Old Saybrook,"10,606",8
CONNECTICUT,Orange,"14,352",6
CONNECTICUT,Plainfield,"15,265",12
CONNECTICUT,Plainville,"17,504",12
CONNECTICUT,Plymouth,"11,806",1
CONNECTICUT,Portland,"9,449",0
CONNECTICUT,Putnam,"9,345",11
CONNECTICUT,Redding,"8,716",1
CONNECTICUT,Ridgefield,"24,924",6
CONNECTICUT,Rocky Hill,"20,692",16
CONNECTICUT,Seymour,"17,034",8
CONNECTICUT,Shelton,"42,616",18
CONNECTICUT,Simsbury,"25,108",4
CONNECTICUT,Southington,"43,849",29
CONNECTICUT,South Windsor,"26,741",10
CONNECTICUT,Stamford,"136,483",215
CONNECTICUT,Stonington,"18,469",12
CONNECTICUT,Stratford,"52,531",35
CONNECTICUT,Suffield,"15,641",4
CONNECTICUT,Thomaston,"7,523",0
CONNECTICUT,Torrington,"35,612",29
CONNECTICUT,Trumbull,"37,492",39
CONNECTICUT,Vernon,"30,738",13
CONNECTICUT,Wallingford,"43,561",8
CONNECTICUT,Waterbury,"115,363",372
CONNECTICUT,Waterford,"19,913",5
CONNECTICUT,Watertown,"22,337",3
CONNECTICUT,West Hartford,"64,093",41
CONNECTICUT,West Haven,"54,598",57
CONNECTICUT,Weston,"10,353",0
CONNECTICUT,Westport,"27,606",1
CONNECTICUT,Wethersfield,"27,073",16
CONNECTICUT,Willimantic,"18,393",32
CONNECTICUT,Wilton,"18,398",3
CONNECTICUT,Winchester,"10,247",7
CONNECTICUT,Windsor,"29,382",18
CONNECTICUT,Windsor Locks,"12,513",11
CONNECTICUT,Wolcott,"16,379",4
CONNECTICUT,Woodbridge,"9,010",1
DELAWARE,Bethany Beach,"1,093",7
DELAWARE,Blades,"1,336",10
DELAWARE,Bridgeville,"2,920",7
DELAWARE,Camden,"4,364",14
DELAWARE,Cheswold,"2,379",7
DELAWARE,Clayton,"4,545",5
DELAWARE,Dagsboro,992,2
DELAWARE,Delaware City,"1,912",3
DELAWARE,Delmar,"2,279",14
DELAWARE,Dewey Beach,406,18
DELAWARE,Dover,"40,087",406
DELAWARE,Ellendale,558,0
DELAWARE,Elsmere,"6,135",15
DELAWARE,Felton,"1,369",4
DELAWARE,Fenwick Island,388,1
DELAWARE,Frankford,905,1
DELAWARE,Georgetown,"8,117",57
DELAWARE,Greenwood,"1,123",1
DELAWARE,Harrington,"3,888",15
DELAWARE,Laurel,"4,410",64
DELAWARE,Lewes,"3,704",6
DELAWARE,Middletown,"25,594",32
DELAWARE,Milford,"14,028",111
DELAWARE,Millsboro,"7,883",33
DELAWARE,Milton,"3,793",10
DELAWARE,Newark,"30,030",93
DELAWARE,New Castle,"5,552",21
DELAWARE,Newport,892,4
DELAWARE,Ocean View,"3,035",2
DELAWARE,Rehoboth Beach,"1,258",8
DELAWARE,Seaford,"8,998",102
DELAWARE,Selbyville,"3,286",3
DELAWARE,Smyrna,"13,386",65
DELAWARE,South Bethany,520,0
DELAWARE,Townsend,"2,862",1
DELAWARE,Viola,149,0
DELAWARE,Wilmington,"71,958",811
DELAWARE,Wyoming,"1,926",11
DISTRICT OF COLUMBIA,Washington,"702,250","6,502"
FLORIDA,Altamonte Springs,"44,956",153
FLORIDA,Apopka,"60,583",261
FLORIDA,Arcadia,"7,986",41
FLORIDA,Astatula,"2,107",4
FLORIDA,Atlantic Beach,"13,079",21
FLORIDA,Auburndale,"21,677",47
FLORIDA,Aventura,"38,317",63
FLORIDA,Bartow,"20,948",103
FLORIDA,Bay Harbor Islands,"5,610",2
FLORIDA,Belleair,"4,568",1
FLORIDA,Belleair Beach,"1,612",1
FLORIDA,Belleair Bluffs,"2,277",4
FLORIDA,Belle Glade,"16,880",224
FLORIDA,Belleview,"5,881",25
FLORIDA,Blountstown,"2,275",8
FLORIDA,Boca Raton,"100,557",172
FLORIDA,Bowling Green,"2,464",1
FLORIDA,Boynton Beach,"81,473",340
FLORIDA,Bradenton,"57,503",258
FLORIDA,Brooksville,"10,086",43
FLORIDA,Casselberry,"31,166",88
FLORIDA,Clewiston,"7,212",11
FLORIDA,Cocoa,"20,235",219
FLORIDA,Coral Springs,"135,157",185
FLORIDA,Crescent City,"1,709",1
FLORIDA,Crestview,"29,903",64
FLORIDA,Cutler Bay,"43,290",64
FLORIDA,Davenport,"17,456",13
FLORIDA,DeFuniak Springs,"7,053",27
FLORIDA,Delray Beach,"67,780",286
FLORIDA,Dunedin,"35,885",29
FLORIDA,Eatonville,"2,266",30
FLORIDA,Fellsmere,"5,032",3
FLORIDA,Florida City,"12,441",285
FLORIDA,Gainesville,"147,022","1,085"
FLORIDA,Greenacres City,"44,143",108
FLORIDA,Gulf Breeze,"6,991",1
FLORIDA,Gulfport,"11,618",36
FLORIDA,Haines City,"41,035",54
FLORIDA,Hialeah Gardens,"22,065",14
FLORIDA,Holmes Beach,"3,032",1
FLORIDA,Indian Harbour Beach,"9,020",13
FLORIDA,Indian Rocks Beach,"3,629",5
FLORIDA,Indian Shores,"3,352",0
FLORIDA,Juno Beach,"3,868",3
FLORIDA,Jupiter Inlet Colony,434,0
FLORIDA,Jupiter Island,834,1
FLORIDA,Key Biscayne,"14,306",8
FLORIDA,Key West,"24,697",87
FLORIDA,Kissimmee,"81,967",403
FLORIDA,Lake Alfred,"7,649",6
FLORIDA,Lake Hamilton,"1,675",2
FLORIDA,Lake Helen,"3,005",7
FLORIDA,Lake Mary,"16,669",23
FLORIDA,Lake Park,"8,959",52
FLORIDA,Lake Wales,"16,813",41
FLORIDA,Lake Worth,"41,324",302
FLORIDA,Leesburg,"33,435",127
FLORIDA,Lighthouse Point,"10,512",5
FLORIDA,Longboat Key,"7,484",0
FLORIDA,Longwood,"17,298",42
FLORIDA,Loxatachee Groves,"3,484",11
FLORIDA,Lynn Haven,"21,152",30
FLORIDA,Madeira Beach,"4,036",13
FLORIDA,Maitland,"19,136",24
FLORIDA,Mangonia Park,"2,755",26
FLORIDA,Marco Island,"16,362",10
FLORIDA,Marianna,"7,670",16
FLORIDA,Miami,"460,392","2,179"
FLORIDA,Miami Gardens,"110,466",458
FLORIDA,Miami Lakes,"31,511",32
FLORIDA,Miami Shores,"11,476",29
FLORIDA,Neptune Beach,"6,914",9
FLORIDA,North Miami Beach,"42,574",248
FLORIDA,North Palm Beach,"13,082",11
FLORIDA,North Port,"93,930",88
FLORIDA,North Redington Beach,"1,465",1
FLORIDA,Ocala,"70,046",350
FLORIDA,Ocean Ridge,"1,845",0
FLORIDA,Oldsmar,"14,801",18
